"","date","plot","treatment","moisture","hurricane","session","dlen.mm.cm2.day","mortLength.mm.cm2.day","len.mm.cm2","prodSA.m2.m2.day","morSA.m2.m2.day","SA.m2.m2","stock.newRMLg.m2","prod2.newRMLg.m2.day","mort.newRMLg.m2.day","lndlen.mm.cm2.day","lnmortLength.mm.cm2.day","lnlen.mm.cm2","lnprodSA.m2.m2.day","lnmorSA.m2.m2.day","lnSA.m2.m2","lnstock.newRMLg.m2","lnprod2.newRMLg.m2.day","lnmort.newRMLg.m2.day","temperature"
"75",2017-08-22,3,"Control",0.431379053369342,"before",14,1.38817290249433,5.99115699798436,1366.52432057823,0.0174005695965422,0.0812554765185061,16.8184721101426,586.073335556605,0.717780335536255,1.64284477841137,-0.619066324123434,0.755635707972766,6.78550428314081,-6.2827880903235,-3.53717910643027,2.53476327949693,6.16055858174865,-1.02187135028087,-0.628656315484074,25.6234703266461
"76",2017-08-22,4,"Warming",0.374620128703704,"before",14,0.17110941463005,6.93453207357019,635.393048072565,0,0.0992905751831761,13.9542178839385,638.902162182887,0.0124335809390025,1.89591109704765,-1.76486782478854,1.93652799880067,6.45424393813321,-9.21034037197618,-2.30869798688569,2.63578898610453,6.45975148834845,-4.37934376167806,0.639752256688935,27.2365397762346
"77",2017-08-22,5,"Control",0.404123160792916,"before",14,11.5580144652305,9.07250575711767,1183.6146164966,0.124808773127811,0.206534171078045,21.6556090918625,984.029075173065,4.08711086993794,10.5289582693794,2.44738774139651,2.20525951692529,7.0763283541228,-2.08017162310194,-1.57680533869324,3.07526911907911,6.89165554617884,1.40786279853814,2.35413888903914,25.5059987654321
"78",2017-08-22,6,"Warming",0.393720170936214,"before",14,10.1872145702108,14.0712499170656,1753.80267378117,0.127785871581611,0.297983636108291,20.068943998316,673.977428062016,5.64644593678786,17.1239607373718,2.32100340490718,2.51717015244586,7.41847420833628,-2.3838425997254,-1.21040655426467,2.9484751362426,6.46372595194283,1.30826484035465,2.58174072097206,27.6848909104938
"79",2017-09-21,1,"Control",0.423148085912698,"after",15,2.37258733105676,2.35727803265486,782.301016090323,0.0149407926660514,0.0170372427001677,13.2335593077313,971.114592921203,0.845402265823583,0.165610228788233,0.702767603016763,0.629533825113781,6.61173907361082,-4.30791607769324,-4.24966566441742,2.30123916549215,5.81823859250705,-0.573159585576066,-1.98310540629992,25.9709173368607
"80",2017-09-21,2,"Warming",0.434179407837302,"after",15,2.48230799252241,0.182428712702012,376.429861366212,0.0212484580300448,0.00224400406605511,6.86079875514682,348.564591506438,0.673001241003466,0.0337279293649793,0.769463189618769,-5.10915747345391,5.74910369512206,-4.048402870935,-7.29732483960944,1.61959857850461,5.24719679659156,-0.657444278053895,-5.95257042927973,26.8242231503528
"81",2017-09-21,3,"Control",0.444749325738536,"after",15,2.36026787064031,3.66807553180001,1311.59639880952,0.0189149864800893,0.0552309157470714,15.3242228178719,335.313199876391,0.536682199950405,1.50572579727419,-3.82919844524972,0.993961351105606,6.6896811295387,-6.24117700407261,-3.15384851610502,2.41485378018897,5.74781559788428,-4.56972459841709,0.0878003868606166,26.0151219400353
"82",2017-09-21,4,"Warming",0.391059528450176,"after",15,2.01428161825577,1.174022063852,670.683949357524,0.024578129450791,0.0209130292610685,14.1212686255327,627.163219088175,0.792451623994535,0.53255368727729,0.700312259095427,0.160520688617822,6.50829816074078,-3.70183787492465,-3.8626125926494,2.64768915552174,6.44120698372931,-0.232497634665153,-0.629883808434501,26.7168967272928
"83",2017-09-21,5,"Control",0.427609480904435,"after",15,4.4862839420689,20.1083797875499,491.903383333334,0.0563605326861124,0.277504965677203,11.8397306827142,974.996582135193,2.0307333138233,6.06041877208771,1.50104701916526,3.0011416060763,6.19828252516133,-2.87421342144904,-1.2815561626233,2.47146932890717,6.88243406805379,0.708446208242202,1.80179540237231,26.1827689429012
"84",2017-09-21,6,"Warming",0.416883896425565,"after",15,8.92926407065472,10.1981280731473,1700.51038567649,0.0976405341796417,0.155074282846739,17.817146301783,469.533447965876,4.37109526349422,4.16387481728324,2.07900953316202,2.04475336092756,7.43694937228576,-2.32546030548731,-2.29562713075146,2.87700118933105,6.09195604989616,1.38921179533279,0.689715210379721,26.4204668176808
"85",2017-10-20,1,"Control",0.419868873703704,"after",16,11.0014751706979,3.36674146069539,896.822021740361,0.12770116070574,0.0237284837356284,14.9451481803486,1003.77005449817,4.50744164261618,0.197732548825122,1.95625134798185,1.21382506420753,6.70666930749749,-2.55121077938883,-3.73820397617129,2.37884234385363,5.8524508899582,0.973238114098942,-1.64012760620805,26.1181446604938
"86",2017-10-20,2,"Warming",0.44207641462963,"after",16,5.8962987515747,0.197552166792643,461.911060137943,0.0502481372854222,0.00226734807114508,7.8155039602867,365.202122275948,2.12039197212464,0.0313446260063776,1.76478647268368,-5.06934635979746,6.00284964781422,-2.99211707000985,-7.29226250565421,1.82049149057552,5.3835133498454,0.747541308070511,-5.98915586921254,26.067545287037
"87",2017-10-20,3,"Control",0.44433830513468,"after",16,14.2354899848828,11.0804349584278,1358.92222420634,0.0973750721091167,0.105326968848452,15.5081766816871,327.662745289397,3.20557522138319,1.80953049959083,2.52172472758526,1.98395066182009,6.80716010856463,-2.34956831995968,-3.06826288196251,2.49617979673993,5.7480857854063,1.12865694398509,-0.953746852070171,25.9049626697531
"88",2017-10-20,4,"Warming",0.409862736419753,"after",16,4.63041156966492,1.48863020408164,717.810669841272,0.0248676372023615,0.0238749133188129,14.6434674246226,655.181694959721,2.42269634129902,0.494281972681569,1.53266735220295,0.397923544592512,6.57620598255925,-3.69017480462381,-3.73074727370143,2.68400115539412,6.48491274668233,0.884922386010842,-0.704446836526165,26.0910469475309
"89",2017-10-20,5,"Control",0.431625176203704,"after",16,7.5901423015873,4.63275778155707,536.264151133786,0.101620005204362,0.0580377840936819,12.6449451599279,993.122064852705,3.93050332091842,1.14560852526205,2.02686351469078,1.53317390912698,6.28462704542996,-2.28553128726461,-2.8449394978615,2.53726545148193,6.90085368251304,1.36879293087181,0.136023244984334,26.1901643672839
"90",2017-10-20,6,"Warming",0.423360142438272,"after",16,14.4368628407659,15.6810886696901,1681.84699824263,0.122793432718939,0.141892541686255,18.3087859970221,686.868543180004,8.56174150607239,1.95792090839391,2.47959146196901,2.73799319705441,7.42759078814342,-2.24331229084738,-1.95323484775218,2.90538364864292,6.36731365080969,2.0911566000963,0.67118807196136,26.0395922561729
"91",2017-11-05,1,"Control",0.42530477295869,"after",17,25.863240489313,3.69280983560091,1295.88977350718,0.216036702052594,0.0328633064729393,18.4251240272197,1044.3776500422,6.33184857403111,0.360972161486496,2.97763345024609,1.26426155899317,7.02102671720928,-1.94404529719299,-3.47841013703349,2.56444419984792,5.91970504796946,1.43880167928684,-1.09634189150883,25.9095521438747
"92",2017-11-05,2,"Warming",0.449596366139601,"after",17,3.98530375356933,4.09042845070126,460.018815589569,0.0352542272732397,0.0533529969301596,7.55051183510129,358.663513279996,1.19013226582026,0.973967428557732,1.38263785912747,0.884940457908472,6.06361443125898,-3.41873763158341,-3.52554697316013,1.83211888449746,5.37755463194766,0.0190038044349536,-0.701757379148401,25.7978818235043
"93",2017-11-05,3,"Control",0.449278469064102,"after",17,31.2789730410682,2.94651127488032,1868.90653599773,0.373411355477531,0.0245519458697098,22.0798733549903,450.939837035314,12.9398945333317,0.273447511004423,3.01619915361516,1.07872040793253,7.08518478732277,-1.52889601963988,-3.70533895290349,2.76767267044828,5.99499215988187,2.00148657099215,-1.34929868979442,25.6264043726496
"94",2017-11-05,4,"Warming",0.419060373646724,"after",17,12.401863920383,0,941.044220408166,0.090000610827781,0,16.3351643909712,676.76983012026,2.64049840439697,0,2.51785484074614,-9.21034037197618,6.84699023774103,-2.40682833494819,-9.21034037197618,2.79332623047278,6.51733137781365,0.971005559805025,-9.21034037197618,25.9224146700855
"95",2017-11-05,5,"Control",0.440834839431624,"after",17,8.84756889329806,4.38973823381204,616.505103004535,0.0930865300678843,0.0956716404012809,12.6822699040657,940.024469960389,2.97081730614715,4.32864771470131,2.18015402243624,1.47929237761818,6.42406676215441,-2.37315209490427,-2.34578866704481,2.54021283249683,6.84590601317818,1.08887076241662,1.46527828879934,26.0381887796296
"96",2017-11-05,6,"Warming",0.429191686283476,"after",17,26.1462617688125,6.13586565990593,2042.03412820295,0.227011391272198,0.0991523710597786,20.9075836935022,748.121369045522,8.17323636952618,2.50012726767651,3.249705842151,1.43940326128476,7.62167112192598,-1.59570746507888,-2.98231186306656,3.03755969487733,6.44320434440088,1.89837268695744,-0.207155421925577,25.7772064579772
"97",2017-11-22,1,"Control",0.420242452172913,"after",18,38.7565499559083,1.22557075396825,1858.85446153628,0.317004302271274,0.00754654581374885,23.4992331122249,1101.45784269294,9.61092448349586,0.0551089675056271,3.34706552559873,0.189806165701217,7.33812555979693,-1.43306098602457,-4.87893879340338,2.81233785581737,6.07652975906248,1.97525981658439,-2.99267376443898,25.2436288706991
"98",2017-11-22,2,"Warming",0.447589621352181,"after",18,11.0282160840262,3.4341981941295,573.929083938019,0.111966464965405,0.0461333412647333,8.75569372199846,366.01459844716,3.91473156959497,1.39851396690764,2.25447228603469,1.22897918707388,6.34381232480888,-2.24498794575221,-3.15089887043347,2.04154446047184,5.2923663622767,1.36336267579875,-0.241392505434012,25.154027766053
"99",2017-11-22,3,"Control",0.449378980270108,"after",18,38.3607166099772,0.776307218442931,2432.67267687074,0.335549212990694,0.00980329678408859,28.3057669512606,557.2811471957,13.5596011521208,0.209721281518007,3.62748153561822,-0.260501541358815,7.53680474703773,-1.0934210388906,-4.70330710905202,3.12852349991434,6.21309083421729,2.57358135697364,-2.07250157920645,25.0317245516108
"100",2017-11-22,4,"Warming",0.419810990841004,"after",18,10.0216273217435,5.64408062484255,1006.70742086168,0.071880638071616,0.0545224224101532,16.7872918229382,680.262576760968,2.33815770379045,0.724655230588927,2.30475546819927,1.73062503646263,6.91444040451474,-2.63135811180238,-2.90731081367921,2.8206281179232,6.52247901293399,0.84940608100921,-0.321921294112346,25.2483356531887
"101",2017-11-22,5,"Control",0.438449588134451,"after",18,12.5890108049887,2.93456657974301,761.32176638322,0.184955008774052,0.0372784279526175,15.0808070508835,998.313469582024,7.18548242609652,0.724501864434204,2.53283221847616,1.0765938453765,6.63505622032609,-1.68710215337739,-3.28666153368132,2.71342951003375,6.9060674249396,1.972076577637,-0.32213292747147,25.2923556829937
"102",2017-11-22,6,"Warming",0.424799517183322,"after",18,35.1110841773746,5.71158619425545,2483.02659794973,0.487098738067364,0.0497942508627595,27.83061676489,1243.81014838728,24.581339392879,0.55465761327047,3.55813459059983,-3.38734382994462,7.81661870435712,-0.862407413178353,-5.7580226546862,3.30471022701139,6.78530906344796,2.87306765705441,-4.553253659204,25.1041157762437
"103",2017-12-05,1,"Control",0.415634288354701,"after",19,30.944447842171,2.6113008038258,2224.89391774376,0.167045016707116,0.0236424026891461,26.1907820205012,1128.25880222891,6.11987631102761,0.281593123721353,3.40862939306279,-3.77866277730278,7.54665712039567,-1.80404812255072,-6.12989701764378,2.95887077552057,6.15678494790514,1.7658619843879,-4.89215385981196,24.5945741417379
"104",2017-12-05,2,"Warming",0.447041075035613,"after",19,11.6611112208558,0.70158320251177,716.402948176492,0.117558465451531,0.00272903642506544,10.4157426843154,395.378595712103,4.21308064851329,0.0102214950404966,2.45424433840721,-4.4357688532348,6.57111263329674,-2.24343845963262,-7.20142210623377,2.23265685487907,5.4181431723401,1.33448712123334,-6.54778794174463,24.45068127849
"105",2017-12-05,3,"Control",0.447612564138177,"after",19,40.4836969082504,21.340625,2681.532611678,0.301071459080744,0.202860006391411,30.4863290856592,597.536662254196,11.0251868407634,2.57866162082235,3.64439196257016,2.34877601836059,7.71271893012925,-1.25567081829271,-2.13363770143336,3.26207160089795,6.31393388114796,2.38004677299582,0.566320963180676,24.3946469836182
"106",2017-12-05,4,"Warming",0.421295528703704,"after",19,69.3318327344615,13.7854242688529,1728.8107309146,0.493393750868868,0.122961042750728,21.6796168271421,735.139593662375,13.2453774729652,1.45382670639488,4.2389055898839,2.62361907558811,7.45518907016298,-0.706245083068476,-2.09507476419092,3.07637711500746,6.60006054055843,2.58365617137327,0.37426796958417,24.5717262962963
"107",2017-12-05,5,"Control",0.43874034765281,"after",19,7.72030475754404,0,861.685728231292,0.0780935292302018,0,16.1072366033577,1012.29446492513,2.35622467766784,0,2.04386679239598,-9.21034037197618,6.75889073581977,-2.5485683812714,-9.21034037197618,2.77927485784497,6.91997487955456,0.85710306515189,-9.21034037197618,24.5768126175214
"108",2017-12-05,6,"Warming",0.423860131481482,"after",19,17.9366524608989,13.8868344729345,2531.67018105631,0.130665597958947,0.153252792088917,27.6824566416496,1225.22115729213,3.86233042559907,2.93332458854056,2.69762654274801,2.53767076052963,7.82973313697993,-2.42499556873731,-1.89758048740325,3.28459992487781,6.7445243865468,1.05581667325371,1.06521007413315,24.3403638176638
"109",2017-12-20,1,"Control",0.404625890802469,"after",20,79.3056791175358,5.21767134227765,3336.21403437263,0.964485086606707,0.0535719163377665,40.8898255785604,1919.93889526487,43.8089380017245,0.767572788950863,3.62586258503103,1.63957260104626,7.82648104387881,-0.984298087039942,-2.94510994590424,3.2502125760509,6.47785244192368,2.70721758374845,-0.313082587203863,24.2786305401235
"110",2017-12-20,2,"Warming",0.447022280617284,"after",20,13.8831208490804,3.99993496094733,864.650736498488,0.144904805836842,0.0534712821354152,12.0723405725044,421.687801166668,5.37406194167888,1.20643195352813,2.36446857694133,1.02578614666172,6.7525665179532,-2.04010929952902,-3.64094403082163,2.46541655792475,5.72512146321553,1.56341546591584,-1.14721952988009,24.1286205092593
"111",2017-12-20,3,"Control",0.439774242314815,"after",20,31.3228081254724,5.64290778533634,3066.73111678004,0.283276836184952,0.0437434248113771,34.9737115419848,684.848733188134,11.0293674631294,0.456846093359902,3.40943988738285,1.10690341841335,7.88529933729422,-1.30929678458777,-3.44747392178973,3.43553817404817,6.47081990446153,2.39449598483365,-0.875735240424287,24.1321221512346
"112",2017-12-20,4,"Warming",0.419458471265432,"after",20,9.06128451499121,3.53050113378686,1737.68326953893,0.0676858422222259,0.0303759445081892,20.582576178914,652.780674204152,2.00597101579018,0.296633410291316,2.20402192460387,1.26146814930449,7.46030810829565,-2.69140192262238,-3.49081761120945,3.02444975979982,6.4812413519358,0.69617809060314,-1.21492115171788,24.2718309166666
"113",2017-12-20,5,"Control",0.439439624074074,"after",20,37.2181879251701,8.41880702191988,1293.67644178004,0.604145024309012,0.292955896918747,21.2180126038186,655.206715429475,23.7878913386376,39.7895969786705,3.61680025136973,2.13048001245559,7.16524347610122,-0.503775493923119,-1.22739191369349,3.05485518501794,6.4849509345444,3.16918088773791,3.68360800889515,24.3331926172839
"114",2017-12-20,6,"Warming",0.42474797404321,"after",20,19.0184851511716,11.0029934063996,2651.90255722789,0.120351091349298,0.128855861321649,28.2230136177162,1195.20030825026,4.97054242007708,4.95252603637942,2.63803619223328,2.39219855240538,7.86695482512916,-2.50004219328289,-2.29808845789446,3.30353610678405,6.74939804999268,1.44691648368444,0.43468652255944,24.0301305802469
"115",2018-01-03,1,"Control",0.41981957281746,"after",21,114.201789065706,9.65383406084655,4799.88540444065,0.952198291720076,0.0693818321529101,53.9904236266709,2094.24526841411,29.0163665250717,0.608484237989238,4.27993302998282,2.25366640578806,8.12252651792014,-0.559490251441884,-2.70343267247568,3.50799943221844,6.64818955004618,2.89499203755342,-0.564305410056081,23.9779902017196
"116",2018-01-03,2,"Warming",0.451984682473545,"after",21,24.8434702023269,1.88260140306122,1186.10289968821,0.282057087394038,0.0195369276439671,16.2168007703334,545.526049172944,11.737135040943,0.239173044782207,3.20024015224054,-3.94225604368271,7.06387201263268,-1.30173587215192,-6.22504304180854,2.76028758200104,5.97950374673294,2.34161635015851,-4.97377605594983,23.8135958002646
"117",2018-01-03,3,"Control",0.448369251223545,"after",21,28.5248343253968,10.6026470885973,3317.64173809523,0.247764789288614,0.110887498561466,37.991652942163,740.852929545529,10.6352983127557,2.02119887546661,3.34392507096526,1.79544180441663,8.00032963580997,-1.4007865016287,-2.8665461598279,3.54261174127265,6.56055262058849,2.32968516999689,-0.273067893301327,23.7775406580688
"118",2018-01-03,4,"Warming",0.42403604156746,"after",21,6.5254898283123,0,1829.04012713531,0.0598581640182211,0,21.4205904751691,662.059798311713,1.66763833570442,0,1.87573134426701,-9.21034037197618,7.51154664220876,-2.81410822632627,-9.21034037197618,3.06435729956865,6.49535603267727,0.5114684185518,-9.21034037197618,23.9858583630952
"119",2018-01-03,5,"Control",0.450751597056878,"after",21,39.1405609369939,7.48303430515063,1736.88181462585,0.460909200503511,0.0898575907192538,27.3689725724252,772.107077381114,17.8659324270256,1.61084407568448,3.66716184830961,2.01265172897279,7.45984678156166,-0.774337278476375,-2.4084169339387,3.30941363765661,6.64912337119322,2.88290128029118,0.476820389554104,23.987588098545
"120",2018-01-03,6,"Warming",0.430115777843915,"after",21,18.3924988574398,4.50653363567649,2846.30607033258,0.165777792308436,0.032079588936805,30.491256039343,1259.78298343865,6.77215750530009,0.261867544882206,2.78426991277834,0.199595170095124,7.9359124992879,-2.05600724683694,-5.08355995285622,3.37373971928903,6.78941806502961,1.50136094391997,-3.58708193206382,23.7029174768518
"121",2018-01-18,1,"Control",0.428116952065476,"after",22,97.8327948897705,3.69764497921391,6211.91265309901,0.873779684432649,0.0279007218278961,67.7804841677201,2294.29916374428,28.487132222673,0.262893934833254,4.04886364975235,1.30770491445832,8.33490297444711,-0.82360360924031,-3.59124158816301,3.68991020534802,6.7374308867811,2.6140111332163,-1.4251981002614,24.0373761764931
"122",2018-01-18,2,"Warming",0.457521678941388,"after",22,27.3520521094734,1.22285134542706,1578.0409111489,0.252217879780517,0.0115884020039334,20.8289032458086,706.402364767492,12.406115667432,0.133194399613891,3.30774731981579,-4.1579835020049,7.35573271735991,-1.39958075223313,-6.48531916120248,3.00610106745676,6.208790503116,2.38810101495342,-5.26638171869986,24.0092308696756
"123",2018-01-18,3,"Control",0.459359955851254,"after",22,18.2722662131519,13.2898939720332,3392.37732171201,0.200592584238449,0.189501298576732,38.653190853106,757.13374887711,8.10902344083572,3.96870070228601,2.78169127212098,2.53723959120473,8.01704382312868,-1.90421654865454,-1.71510716006341,3.55292050465935,6.58359532062577,1.98169522983307,1.3002818178759,23.8580423772743
"124",2018-01-18,4,"Warming",0.432281032977754,"after",22,6.39361222474177,2.36966238347192,1889.39937475435,0.0743861769221061,0.0194463814948074,22.248988407239,678.777742820852,2.42160823023439,0.190949362509921,1.85531504254657,0.862789689982226,7.54401431933899,-2.59714171548188,-3.93496509946166,3.10230103731177,6.52029389113735,0.884473171414444,-1.65522344186569,24.1422905704727
"125",2018-01-18,5,"Control",0.460875414480739,"after",22,23.5796616137566,6.60052868480726,1991.56880856009,0.267593939263251,0.0762428782418276,30.6751858774652,828.904759788027,9.71726770140985,1.40387999657716,3.16038878537859,1.88716489976971,7.59667800335881,-1.3179109687448,-2.57252052944381,3.42345731011232,6.72010538351675,2.27391476918383,0.339311058049959,24.1138694008404
"126",2018-01-18,6,"Warming",0.435412858375936,"after",22,10.7164260959939,12.3001128886369,2822.55076844293,0.0621461309331407,0.105367708441549,30.248159792925,1261.62283562785,2.60720699283619,1.37798022144715,1.87617344730672,2.44504104105071,7.92255119400576,-3.37367147284102,-2.27026896915923,3.35673894406629,6.77078546150323,0.437947823315535,0.32044659418569,23.9847181032354
"127",2018-01-31,1,"Control",0.421075032336182,"after",23,122.403932756991,8.53963783359497,7691.39547136242,0.951447847715204,0.0532917975181596,80.7883141098522,2466.02771132332,30.4909981952265,0.71026108232771,4.05089636695235,2.14450496043458,8.47615103143865,-0.98415312189883,-2.94916669833108,3.79984229118966,6.76965491580014,2.49857669655181,-0.663082339402077,23.3778984437322
"128",2018-01-31,2,"Warming",0.456845825569801,"after",23,19.4722774652596,0.743187817605675,1810.6779582294,0.197294003612849,0.00645350778362715,24.0286738048954,805.579608577133,9.82411415272034,0.072434833644574,2.75955452544341,-4.40696619968165,7.50129301650876,-1.99310876585879,-6.77630339002039,3.12630455241275,6.30915629731881,1.82926728115513,-5.57078556076529,23.454207962963
"129",2018-01-31,3,"Control",0.458432937498452,"after",23,26.2757539246467,8.51348715768358,3623.28678968254,0.235199049902302,0.0801275942127974,41.0273843844107,791.415948480578,7.9213218251644,1.13250083836306,3.13139012304646,2.13663802252092,8.07452010895159,-1.66266444462087,-2.52586551000807,3.60385504438463,6.62240767935104,1.90979213668953,0.0983045592601045,23.2254370833334
"130",2018-01-31,4,"Warming",0.429283728739316,"after",23,27.1403155997443,4.11472428629573,2188.73206182919,0.367916719620171,0.172952403337521,24.7835245189134,621.56388438241,12.4797630104896,11.4544085249355,3.30102396747092,1.41459613243865,7.69107773363158,-0.999626908094822,-1.75416082088673,3.21018313341907,6.4322388571921,2.52411638615744,2.43838341013434,23.5894891346154
"131",2018-01-31,5,"Control",0.457920344871795,"after",23,9.87705112506541,13.6511528475493,1830.40551009071,0.044141011296908,0.188573016232135,27.1776228430314,730.235848561897,2.31562615770765,3.67990293148023,2.29022412251415,2.61383130112235,7.51229286613418,-3.11810306269596,-1.66773983507273,3.30239762460362,6.59336769912709,0.839723313388172,1.30291354877841,23.5132863995727
"132",2018-01-31,6,"Warming",0.432173721972934,"after",23,44.7153869229315,11.7638322089947,3229.68802321428,0.405773195427556,0.100939072754608,34.291251493984,1320.13499474237,12.541915535982,1.27698945571844,3.73997824156307,2.37503444207245,8.04195140835986,-0.911056336914707,-2.43693718747301,3.47716881052294,6.85114484358584,2.52472441580202,-0.0681999541443421,23.3434668447293
"133",2018-02-15,1,"Control",0.419187206697531,"after",24,53.0208296970269,3.49588941987906,8434.26957551964,0.32741310685327,0.0282994746685203,86.5842955144969,2535.41122696299,11.5252523086755,0.33781876614979,3.7066053575094,1.19268277717856,8.580900266313,-1.27565330646093,-3.56185198362411,3.91212021300674,6.89370524452248,2.30225552785299,-1.20747639964198,23.2975855925926
"134",2018-02-15,2,"Warming",0.457058560864198,"after",24,17.5811635298564,0.606536992945325,2065.29735628307,0.147010444419399,0.0109322467918149,26.4708442142504,837.245598215455,5.17226717660963,0.260573272401446,2.81817907978489,-4.50855015896506,7.6326532550501,-2.00125491981673,-6.51433421470083,3.21850376622861,6.35630963103738,1.56310577936812,-4.93093625327139,23.3947563487654
"135",2018-02-15,3,"Control",0.456907870676329,"after",24,17.5528532501889,2.78272004913076,3844.8387876984,0.126459537011312,0.0249551297860428,42.9517091473714,814.448771346756,4.3007358373843,0.274370069178572,2.8513841442814,0.99602848873913,8.14128503288078,-2.0982782348529,-3.69110320920672,3.65487826827505,6.65141249942888,1.43940319482345,-1.29337425102323,23.1736483858025
"136",2018-02-15,4,"Warming",0.431848234741009,"after",24,15.2210623028471,0.892027674477201,2403.66758125473,0.133338698381521,0.00532249067603917,27.4475595175521,666.306122395209,5.866125104624,0.0334097878209754,2.72268671632767,-0.114146023822678,7.78475105034871,-2.0141130947544,-5.21720003475957,3.31228090084325,6.501749358254,1.76921134428608,-3.3959177090651,23.4762769938271
"137",2018-02-15,5,"Control",0.456530856666667,"after",24,7.27418183673469,10.1114314588057,1787.84676575963,0.0681432979153405,0.130731083462606,26.6196222006258,726.106810335315,3.26181888738086,2.2832382872342,1.98434509158471,2.31367650116542,7.48876730651737,-2.68467604878154,-2.0338482270398,3.28165237717344,6.58769726339823,1.18231563797331,0.825638533195291,23.4761449475309
"138",2018-02-15,6,"Warming",0.434991264197531,"after",24,57.0308748733937,12.5958377947846,3877.16634417989,0.543763752377825,0.105766717707425,41.5162857206862,1439.01474104172,19.2977961911207,1.32718693877378,4.00592066170453,1.18373184050366,8.23841786663934,-0.623552954535308,-3.62964222353396,3.68472451882947,6.99787605455361,2.95015224027675,-1.31076171670248,23.3075052808642
"139",2018-02-27,1,"Control",0.427001292824074,"after",25,93.9346413416476,45.9008211678004,8788.17943466552,0.775234976625022,0.393986371738912,90.3059277504019,2621.89043015671,29.2799783944734,4.49438579470051,4.16767161729355,3.68407066655763,8.61010541998275,-0.853381554701208,-1.14729117703962,3.94412755739456,6.92882329634499,2.81379821575049,1.18250629743611,22.8486855833333
"140",2018-02-27,2,"Warming",0.456784267453704,"after",25,59.5788709873393,8.66208276832954,2574.46523847317,0.409558410149603,0.0708565761695857,30.4761114745051,880.123926365267,12.9146935743822,1.06362963653786,4.08701365372059,2.09637145339748,7.85326874466939,-0.897581007750206,-2.75106977688685,3.37110959913287,6.45070079309242,2.54447866291012,-0.225792598490976,23.0025650416667
"141",2018-02-27,3,"Control",0.458971168011272,"after",25,77.2381873015869,26.8217085034013,4349.00357568026,0.532123498965981,0.277691626966981,46.8169765154053,865.98610897862,19.2522368848804,4.17902170813615,4.11619167521224,3.19584354892184,8.246477134186,-0.92341929786062,-1.36670128811163,3.72605137007288,6.71230705840279,2.76811596274212,1.33526979583965,22.7146797916667
"142",2018-02-27,4,"Warming",0.437746542473833,"after",25,101.310706122449,7.62537762660622,3340.52086621316,0.70309662857157,0.0551583133614034,35.4180419027974,763.938963120436,23.9455860064706,0.493362006652467,4.61819308002188,2.03149496008661,8.11388205171559,-0.352118727031693,-2.89573648182376,3.56722417199497,6.63848802567193,3.17578818264168,-0.706309410605288,23.0068875694444
"143",2018-02-27,5,"Control",0.456841347777778,"after",25,31.8880891269841,68.0018784920635,1311.52681179138,1.54851208594815,1.04288280033702,30.0972476443895,2437.85942913285,107.090539482585,22.6275301193123,3.46223569442952,4.21953680022436,7.17894731895258,0.437359101375099,0.0420846853141347,3.4044370497456,7.7988756911265,4.673675573845,3.11917173119707,23.0066610092592
"144",2018-02-27,6,"Warming",0.436403781342592,"after",25,133.211116226379,35.5231510487528,4854.04599595616,1.04366536305635,0.301287026425434,50.0362379667578,1559.74133575097,33.4883883288717,3.45220818090744,4.7757747905526,3.34049520530906,8.4246611170697,-0.192231365203829,-1.52733178936308,3.82505328694827,7.04468912773476,3.30979211006757,0.750878651364548,22.8060900694445
"145",2018-03-16,1,"Control",0.35387379749416,"after",26,45.3979824259102,15.1105429787887,9435.45507240173,0.308276802760598,0.139057893677184,95.0435850992183,2688.21199202413,11.3943115093126,1.82687678482662,3.19618572329064,2.19212560458343,8.67239833297833,-1.94651558216391,-2.58604597229834,3.99083757424688,6.95406052251141,1.66828145956196,-0.0591568645476349,23.6190205258487
"146",2018-03-16,2,"Warming",0.413027707931794,"after",26,26.4112147982803,1.80938235544218,3164.90921710128,0.210892275968883,0.0124013713513573,36.0770242712137,968.497878403871,7.44640003899976,0.103263349536312,3.26979082826668,-3.96209000555201,8.05984030446948,-1.56949784408168,-6.45155885242509,3.55683862109225,6.64982517919671,1.98898328938057,-5.39359093593696,23.8677510658319
"147",2018-03-16,3,"Control",0.414243049745264,"after",26,25.1953613236961,9.5022867654006,4725.63736507935,0.211634623364301,0.0846046269738722,51.2222268637558,942.414046623327,8.40689869352693,1.08791905506751,2.51717529860869,1.57954031408641,8.30870072676793,-2.37689189009232,-3.35914421275946,3.79471289820383,6.7805694534966,1.39981284793428,-1.08823715381851,23.35857708656
"148",2018-03-16,4,"Warming",0.385497306867101,"after",26,12.3759468065004,11.6546480221719,3308.00964535149,0.0608601748988956,0.0746953266269751,35.5607539455492,780.820494226992,2.90961042414734,0.602292412686262,2.51576289530146,2.45571365253474,8.10410200213425,-2.79753449853149,-2.59299987420255,3.57124542457416,6.66034541055406,1.0680535656296,-0.5068461977181,23.8315543715278
