"","session","tube","treatment","diam2","hurricane","depthbin.cm.","date","prodbybin","prodbybin.bystock","prod2mg.bin","mortbybin","stockbybin","dlenbybin","mortLengthbybin","lenbybin","prodSAbybin","morSAbybin","SAbybin","prodnewRMLbybin","prod2newRMLbybin","stocknewRMLbybin","mornewRMLbybin","binlength","tubelength","tubedepth","added","plot","dur","prod.mg.cm3","prod.mg.cm3.day","prod2bin.mg.cm3","prod2.mg.cm3.day","prodbystock.mg.cm3","prodbystock.mg.cm3.day","mort.mg.cm3","mort.mg.cm3.day","stock.mg.cm3","dlen.mm.cm3","dlen.mm.cm3.day","mortLength.mm.cm3","mortLength.mm.cm3.day","len.mm.cm3","prod.mg.newRMLmg.cm3","prod.mg.newRMLmg.cm3.day","mort.mg.newRML.cm3","mort.mg.newRML.cm3.day","stock.mg.newRML.cm3","prod2.mg.newRML.cm3","prod2.mg.newRML.cm3.day","prodSA.mm2.cm3","prodSA.mm2.cm3.day","morSA.mm2.cm3","morSA.mm2.cm3.day","SA.mm2.cm3","prod.mg.cm2","prod.mg.cm2.day","prod2.mg.cm2","prod2.mg.cm2.day","prodbystock.mg.cm2","prodbystock.mg.cm2.day","mort.mg.cm2","mort.mg.cm2.day","stock.mg.cm2","dlen.mm.cm2","dlen.mm.cm2.day","mortLength.mm.cm2","mortLength.mm.cm2.day","len.mm.cm2","stock.newRMLmg.cm2","prod.newRMLmg.cm2","prod.newRMLmg.cm2.day","prod2.newRMLmg.cm2","prod2.newRMLmg.cm2.day","mort.newRMLmg.cm2","mort.newRMLmg.cm2.day","prodSA.mm2.cm2","prodSA.mm2.cm2.day","morSA.mm2.cm2","morSA.mm2.cm2.day","SA.mm2.cm2","SA.m2.m2","prodSA.m2.m2.day","morSA.m2.m2.day","stock.newRMLg.m2","prod.newRMLg.m2.day","mort.newRMLg.m2.day","stock.g.m2","prod.g.m2.day","mort.g.m2.day","prod.g.m2.day.arit","prod2.g.m2.day","prod2.newRMLg.m2.day"
"418",3,4,"Warming","Finer","before","0-10",2017-02-27,0.0387757410882471,0.0837594721561359,0.0837594721561359,0,4.81441631195446,2.621147,0,63.645029,0.00197836524510707,0,86.3040568787333,0.0414360351848616,0.0583938772419452,3.13597281141681,0,27.5109170305677,126,45.8,NA,2,13,0.0167793739780963,0.00129072107523818,0.0362451230607617,0.00278808638928936,0.0362451230607617,0.00278808638928936,0,0,2.08333585683592,1.13424539493575,0.0872496457642886,0,0,27.5410272883598,0.0179305594431846,0.00137927380332189,0,0,1.35702527175822,0.0252687034928296,0.00194374642252536,0.000856095315815417,6.58534858319552e-05,0,0,37.3462377649847,0.167793739780963,0.0129072107523818,0.362451230607617,0.0278808638928936,0.362451230607617,0.0278808638928936,0,0,20.8333585683592,11.3424539493575,0.872496457642886,0,0,275.410272883598,13.5702527175822,0.179305594431846,0.0137927380332189,0.252687034928296,0.0194374642252536,0,0,0.00856095315815417,0.000658534858319552,0,0,373.462377649847,3.73462377649847,6.58534858319552e-06,0,135.702527175822,0.137927380332189,0,208.333585683592,0.129072107523818,0,0.278808638928936,0.278808638928936,0.194374642252536
"419",3,1,"Control","Fine","before","100-110",2017-02-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0229007633588,132.3,110.04,"added",1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"420",3,1,"Control","Coarse","before","70-80",2017-02-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0229007633588,132.3,110.04,"added",1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"421",3,8,"Warming","Fine","before","60-70",2017-02-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.4515235457064,126.63,72.561,"added",6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"422",3,4,"Warming","Coarse","before","20-30",2017-02-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.5109170305677,126,45.8,"added",2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"423",3,7,"Warming","Coarse","before","40-50",2017-02-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.3139534883721,128.52,70.176,"added",6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"424",3,4,"Warming","Coarse","before","30-40",2017-02-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.5109170305677,126,45.8,"added",2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"425",3,1,"Control","Coarse","before","0-10",2017-02-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0229007633588,132.3,110.04,"added",1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"426",3,1,"Control","Fine","before","0-10",2017-02-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0229007633588,132.3,110.04,"added",1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"427",3,8,"Warming","Finer","before","30-40",2017-02-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.4515235457064,126.63,72.561,"added",6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"428",3,8,"Warming","Fine","before","10-20",2017-02-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.4515235457064,126.63,72.561,"added",6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"429",3,4,"Warming","Fine","before","20-30",2017-02-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.5109170305677,126,45.8,"added",2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"430",3,12,"Control","Finer","before","0-10",2017-02-27,2.37211794978843,2.37211794978843,2.37211794978843,0,6.42327181958844,36.754265,0,100.868435,46.319569325707,0,132.742706811023,1.76218635369539,1.76218635369539,4.612599472808,0,35,126.63,36.18,NA,3,13,0.806842840064092,0.062064833851084,0.806842840064092,0.062064833851084,0.806842840064092,0.062064833851084,0,0,2.18478633319335,12.5014506802721,0.961650052328624,0,0,34.3089914965986,0.599383113501833,0.0461063933462949,0,0,1.56891138530884,0.599383113501833,0.0461063933462949,15.7549555529616,1.21191965792012,0,0,45.150580547967,8.06842840064092,0.62064833851084,8.06842840064092,0.62064833851084,8.06842840064092,0.62064833851084,0,0,21.8478633319335,125.014506802721,9.61650052328624,0,0,343.089914965986,15.6891138530884,5.99383113501833,0.461063933462949,5.99383113501833,0.461063933462949,0,0,157.549555529616,12.1191965792012,0,0,451.50580547967,4.5150580547967,0.121191965792012,0,156.891138530884,4.61063933462949,0,218.478633319335,6.2064833851084,0,6.2064833851084,6.2064833851084,4.61063933462949
"431",3,7,"Warming","Fine","before","70-80",2017-02-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.3139534883721,128.52,70.176,"added",6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"432",3,7,"Warming","Fine","before","40-50",2017-02-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.3139534883721,128.52,70.176,"added",6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"433",3,8,"Warming","Coarse","before","30-40",2017-02-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.4515235457064,126.63,72.561,"added",6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"434",3,1,"Control","Finer","before","60-70",2017-02-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0229007633588,132.3,110.04,"added",1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"435",3,9,"Control","Finer","before","20-30",2017-02-27,0,0,0,0,0.469050656858349,0,0,4.428618,0,0,8.28455581025019,0,0,0.314503521573106,0,29.5774647887324,124.74,42.174,NA,5,13,0,0,0,0,0,0,0,0,0.188790230368156,0,0,0,0,1.78249363945578,0,0,0,0,0.126585884533393,0,0,0,0,0,0,3.3344867490236,0,0,0,0,0,0,0,0,1.88790230368156,0,0,0,0,17.8249363945578,1.26585884533393,0,0,0,0,0,0,0,0,0,0,33.344867490236,0.33344867490236,0,0,12.6585884533393,0,0,18.8790230368156,0,0,0,0,0
"436",3,7,"Warming","Finer","before","70-80",2017-02-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.3139534883721,128.52,70.176,"added",6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"437",3,8,"Warming","Fine","before","70-80",2017-02-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.4515235457064,126.63,72.561,"added",6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"438",3,4,"Warming","Finer","before","40-50",2017-02-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.5109170305677,126,45.8,"added",2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"439",3,11,"Control","Finer","before","10-20",2017-02-27,0.0304006313921226,0.0304006313921226,0.0304006313921226,0,0.082345969628654,1.038625,0,2.813316,0,0,2.77517093388029,0.0291338086658199,0.0291338086658199,0.0789145361034924,0,11.0526315789474,127.26,115.14,NA,3,13,0.0327444442432159,0.0025188034033243,0.0327444442432159,0.0025188034033243,0.0327444442432159,0.0025188034033243,0,0,0.0886946384889128,1.11870039682539,0.0860538766788764,0,0,3.0302156462585,0.0313799526445905,0.00241384251112235,0,0,0.0849986499980925,0.0313799526445905,0.00241384251112235,0,0,0,0,2.98912969068738,0.327444442432159,0.025188034033243,0.327444442432159,0.025188034033243,0.327444442432159,0.025188034033243,0,0,0.886946384889128,11.1870039682539,0.860538766788764,0,0,30.3021564625849,0.849986499980925,0.313799526445905,0.0241384251112235,0.313799526445905,0.0241384251112235,0,0,0,0,0,0,29.8912969068738,0.298912969068738,0,0,8.49986499980925,0.241384251112235,0,8.86946384889128,0.25188034033243,0,0.25188034033243,0.25188034033243,0.241384251112235
"440",3,7,"Warming","Coarse","before","10-20",2017-02-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.3139534883721,128.52,70.176,"added",6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"441",3,4,"Warming","Fine","before","40-50",2017-02-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.5109170305677,126,45.8,"added",2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"442",3,2,"Control","Coarse","before","0-10",2017-02-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.3684210526316,128.52,27.132,"added",1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"443",3,3,"Warming","Coarse","before","20-30",2017-02-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5555555555556,128.52,82.62,"added",2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"444",3,4,"Warming","Coarse","before","40-50",2017-02-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.5109170305677,126,45.8,"added",2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"445",3,5,"Warming","Finer","before","70-80",2017-02-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3474576271186,127.89,95.816,"added",4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"446",3,11,"Control","Fine","before","20-30",2017-02-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0526315789474,127.26,115.14,"added",3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"447",3,8,"Warming","Coarse","before","10-20",2017-02-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.4515235457064,126.63,72.561,"added",6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"448",3,8,"Warming","Fine","before","30-40",2017-02-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.4515235457064,126.63,72.561,"added",6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"449",3,11,"Control","Coarse","before","40-50",2017-02-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0526315789474,127.26,115.14,"added",3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"450",3,7,"Warming","Coarse","before","50-60",2017-02-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.3139534883721,128.52,70.176,"added",6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"451",3,9,"Control","Finer","before","0-10",2017-02-27,1.22912682371952,1.22912682371952,1.22912682371952,0.18528930095102,9.86621345401877,27.95862,2.351882,150.047165,30.0184837957338,3.79721463050038,201.256371415627,1.01948505214484,1.01948505214484,7.01968570470626,0.0792486213923753,29.5774647887324,124.74,42.174,NA,5,13,0.49471657870797,0.0380551214390746,0.49471657870797,0.0380551214390746,0.49471657870797,0.0380551214390746,0.074577893239923,0.00573676101845561,3.97109498432728,11.2531860544218,0.865629696493982,0.9466191723356,0.0728168594104308,60.3931333049886,0.410336954094578,0.0315643810841983,0.0318971208552077,0.00245362468116983,2.82538370200762,0.410336954094578,0.0315643810841983,12.0822695549722,0.929405350382478,1.52835736261637,0.11756595097049,81.0045485856548,4.9471657870797,0.380551214390746,4.9471657870797,0.380551214390746,4.9471657870797,0.380551214390746,0.74577893239923,0.0573676101845561,39.7109498432728,112.531860544218,8.65629696493982,9.466191723356,0.728168594104308,603.931333049886,28.2538370200762,4.10336954094578,0.315643810841983,4.10336954094578,0.315643810841983,0.318971208552077,0.0245362468116983,120.822695549722,9.29405350382478,15.2835736261637,1.1756595097049,810.045485856548,8.10045485856548,0.0929405350382478,0.011756595097049,282.538370200762,3.15643810841983,0.245362468116983,397.109498432728,3.80551214390746,0.573676101845562,3.80551214390746,3.80551214390746,3.15643810841983
"452",3,3,"Warming","Fine","before","20-30",2017-02-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5555555555556,128.52,82.62,"added",2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"453",3,3,"Warming","Finer","before","10-20",2017-02-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5555555555556,128.52,82.62,"added",2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"454",3,3,"Warming","Finer","before","20-30",2017-02-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5555555555556,128.52,82.62,"added",2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"455",3,1,"Control","Finer","before","0-10",2017-02-27,0.168184493965022,0.168184493965022,0.168184493965022,1.33795781131936,1.28080634582912,17.559478,12.706223,38.217566,7.13469608859936,20.1037203946789,35.9426941576614,0.203176208471123,0.203176208471123,1.08636188035617,0.619320664152093,12.0229007633588,132.3,110.04,NA,1,13,0.166531887448359,0.0128101451883353,0.166531887448359,0.0128101451883353,0.166531887448359,0.0128101451883353,1.32481083358153,0.101908525660117,1.26822094711727,17.386935888133,1.33745660677946,12.581369712774,0.967797670213383,37.8420343613,0.201179768025072,0.0154753667711594,0.613235124746213,0.0471719326727856,1.07568712265048,0.201179768025072,0.0154753667711594,7.06458947548386,0.543429959652604,19.9061781685785,1.53124447450604,35.5895157570192,1.66531887448359,0.128101451883353,1.66531887448359,0.128101451883353,1.66531887448359,0.128101451883353,13.2481083358153,1.01908525660117,12.6822094711727,173.86935888133,13.3745660677946,125.81369712774,9.67797670213383,378.420343613,10.7568712265048,2.01179768025072,0.154753667711594,2.01179768025072,0.154753667711594,6.13235124746213,0.471719326727856,70.6458947548386,5.43429959652604,199.061781685785,15.3124447450604,355.895157570192,3.55895157570192,0.0543429959652604,0.153124447450604,107.568712265048,1.54753667711594,4.71719326727856,126.822094711727,1.28101451883353,10.1908525660117,1.28101451883353,1.28101451883353,1.54753667711594
"456",3,8,"Warming","Fine","before","40-50",2017-02-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.4515235457064,126.63,72.561,"added",6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"457",4,5,"Warming","Coarse","before","10-20",2017-03-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3474576271186,127.89,95.816,"added",4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"458",4,3,"Warming","Fine","before","50-60",2017-03-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5555555555556,128.52,82.62,"added",2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"459",4,8,"Warming","Fine","before","20-30",2017-03-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.4515235457064,126.63,72.561,"added",6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"460",4,1,"Control","Coarse","before","60-70",2017-03-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0229007633588,132.3,110.04,"added",1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"461",4,1,"Control","Finer","before","20-30",2017-03-13,0.00575659221917062,0.00575659221917063,0.00575659221917063,0,0.270238192502864,0.351347,0,15.122126,0,0,11.5847493881727,0.00648129258737811,0.00648129258737812,0.295250366943575,0,12.0229007633588,132.3,110.04,NA,1,14,0.00570002706508957,0.000407144790363541,0.00570002706508958,0.000407144790363541,0.00570002706508958,0.000407144790363541,0,0,0.267582790762473,0.347894610733182,0.0248496150523701,0,0,14.9735336810279,0.00641760641682941,0.000458400458344958,0,0,0.292349191758188,0.00641760641682942,0.000458400458344959,0,0,0,0,11.4709158718868,0.0570002706508957,0.00407144790363541,0.0570002706508958,0.00407144790363541,0.0570002706508958,0.00407144790363541,0,0,2.67582790762473,3.47894610733182,0.248496150523701,0,0,149.735336810279,2.92349191758188,0.0641760641682941,0.00458400458344958,0.0641760641682942,0.00458400458344958,0,0,0,0,0,0,114.709158718868,1.14709158718868,0,0,29.2349191758188,0.0458400458344958,0,26.7582790762473,0.0407144790363541,0,0.0407144790363541,0.0407144790363541,0.0458400458344958
"462",4,7,"Warming","Fine","before","10-20",2017-03-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.3139534883721,128.52,70.176,"added",6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"463",4,7,"Warming","Finer","before","20-30",2017-03-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.3139534883721,128.52,70.176,"added",6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"464",4,5,"Warming","Coarse","before","70-80",2017-03-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3474576271186,127.89,95.816,"added",4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"465",4,7,"Warming","Finer","before","10-20",2017-03-13,0.0186271839860098,0.0186271839860098,0.0186271839860098,0,1.84655893450854,1.216482,0,98.239227,0,0,75.0394110857665,0.0210531206733562,0.0210531206733562,1.94445144356313,0,18.3139534883721,128.52,70.176,NA,6,14,0.0121083735661137,0.000864883826150978,0.0121083735661137,0.000864883826150978,0.0121083735661137,0.000864883826150978,0,0,1.20033309423835,0.790759274376417,0.0564828053126012,0,0,63.8592102947846,0.0136853240960592,0.000977523149718514,0,0,1.26396692476515,0.0136853240960592,0.000977523149718514,0,0,0,0,48.7784531623274,0.121083735661137,0.00864883826150978,0.121083735661137,0.00864883826150978,0.121083735661137,0.00864883826150978,0,0,12.0033309423835,7.90759274376417,0.564828053126012,0,0,638.592102947846,12.6396692476515,0.136853240960592,0.00977523149718514,0.136853240960592,0.00977523149718514,0,0,0,0,0,0,487.784531623274,4.87784531623274,0,0,126.396692476515,0.0977523149718514,0,120.033309423835,0.0864883826150978,0,0.0864883826150978,0.0864883826150978,0.0977523149718514
"466",4,3,"Warming","Finer","before","50-60",2017-03-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5555555555556,128.52,82.62,"added",2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
