"","Tube","Window","RootID","Appeared..session.number.","Died..session.number.","Appeared","Died","Lifespan","Maximum.Length","Maximum.Diameter","Length.date.1.","Diameter.date.1.","Color.date.1.","Condition.Code.date.1.","Length.date.2.","Diameter.date.2.","Color.date.2.","Condition.Code.date.2.","Length.date.3.","Diameter.date.3.","Color.date.3.","Condition.Code.date.3.","Length.date.4.","Diameter.date.4.","Color.date.4.","Condition.Code.date.4.","Length.date.5.","Diameter.date.5.","Color.date.5.","Condition.Code.date.5.","Length.date.6.","Diameter.date.6.","Color.date.6.","Condition.Code.date.6.","Length.date.7.","Diameter.date.7.","Color.date.7.","Condition.Code.date.7.","Length.date.8.","Diameter.date.8.","Color.date.8.","Condition.Code.date.8.","Length.date.9.","Diameter.date.9.","Color.date.9.","Condition.Code.date.9.","Length.date.10.","Diameter.date.10.","Color.date.10.","Condition.Code.date.10.","Length.date.11.","Diameter.date.11.","Color.date.11.","Condition.Code.date.11.","Length.date.12.","Diameter.date.12.","Color.date.12.","Condition.Code.date.12.","Length.date.13.","Diameter.date.13.","Color.date.13.","Condition.Code.date.13.","Length.date.14.","Diameter.date.14.","Color.date.14.","Condition.Code.date.14.","Length.date.15.","Diameter.date.15.","Color.date.15.","Condition.Code.date.15.","Length.date.16.","Diameter.date.16.","Color.date.16.","Condition.Code.date.16.","Length.date.17.","Diameter.date.17.","Color.date.17.","Condition.Code.date.17.","Length.date.18.","Diameter.date.18.","Color.date.18.","Condition.Code.date.18.","Length.date.19.","Diameter.date.19.","Color.date.19.","Condition.Code.date.19.","Length.date.20.","Diameter.date.20.","Color.date.20.","Condition.Code.date.20.","Length.date.21.","Diameter.date.21.","Color.date.21.","Condition.Code.date.21.","Length.date.22.","Diameter.date.22.","Color.date.22.","Condition.Code.date.22.","Length.date.23.","Diameter.date.23.","Color.date.23.","Condition.Code.date.23.","Length.date.24.","Diameter.date.24.","Color.date.24.","Condition.Code.date.24.","Length.date.25.","Diameter.date.25.","Color.date.25.","Condition.Code.date.25.","Length.date.26.","Diameter.date.26.","Color.date.26.","Condition.Code.date.26.","Length.date.27.","Diameter.date.27.","Color.date.27.","Condition.Code.date.27.","Length.date.28.","Diameter.date.28.","Color.date.28.","Condition.Code.date.28.","Length.date.29.","Diameter.date.29.","Color.date.29.","Condition.Code.date.29.","Length.date.30.","Diameter.date.30.","Color.date.30.","Condition.Code.date.30.","Length.date.31.","Diameter.date.31.","Color.date.31.","Condition.Code.date.31.","Length.date.32.","Diameter.date.32.","Color.date.32.","Condition.Code.date.32.","Length.date.33.","Diameter.date.33.","Color.date.33.","Condition.Code.date.33.","minwin","windepth","nWindows","binlength","tubelength","tubedepth","depth","Depth.bin","plot"
"1670",4,21,3,26,NA,"3/28/2018","-",112,5.021938,0.161717,NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",3.429871,0.161717,"White","NO_CODE",3.429871,0.161717,"White","NO_CODE",3.429871,0.161717,"White","NO_CODE",3.429871,0.161717,"White","NO_CODE",3.693724,0.161717,"White","NO_CODE",3.693724,0.161717,"White","NO_CODE",3.693724,0.161717,"White","NO_CODE",3.693724,0.161717,"White","NO_CODE",21,0.229,200,27.5109170305677,126,45.8,0.229,"0-10",2
"1671",4,21,4,26,NA,"3/28/2018","-",112,1.708284,0.067149,NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",1.708284,0.067149,"White","NO_CODE",1.708284,0.067149,"White","NO_CODE",1.708284,0.067149,"White","NO_CODE",1.708284,0.067149,"White","NO_CODE",1.708284,0.067149,"White","NO_CODE",1.708284,0.067149,"White","NO_CODE",1.708284,0.067149,"White","NO_CODE",1.708284,0.067149,"White","NO_CODE",21,0.229,200,27.5109170305677,126,45.8,0.229,"0-10",2
"1672",4,21,5,26,NA,"3/28/2018","-",112,3.110682,0.201448,NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",3.110682,0.201448,"White","NO_CODE",3.110682,0.201448,"White","NO_CODE",3.110682,0.201448,"White","NO_CODE",3.110682,0.201448,"White","NO_CODE",3.110682,0.201448,"White","NO_CODE",3.110682,0.201448,"White","NO_CODE",3.110682,0.201448,"White","NO_CODE",3.110682,0.201448,"White","NO_CODE",21,0.229,200,27.5109170305677,126,45.8,0.229,"0-10",2
"1673",4,21,6,26,NA,"3/28/2018","-",112,3.58466,0.175104,NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",2.529529,0.175104,"White","NO_CODE",2.529529,0.175104,"White","NO_CODE",2.529529,0.175104,"White","NO_CODE",2.529529,0.175104,"White","NO_CODE",3.249112,0.175104,"White","NO_CODE",3.58466,0.175104,"White","NO_CODE",3.58466,0.175104,"White","NO_CODE",3.58466,0.175104,"White","NO_CODE",21,0.229,200,27.5109170305677,126,45.8,0.229,"0-10",2
"1674",4,21,7,31,NA,"6/6/2018","-",42,2.509778,0.335746,NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",2.509778,0.335746,"White","NO_CODE",2.509778,0.335746,"White","NO_CODE",2.509778,0.335746,"White","NO_CODE",21,0.229,200,27.5109170305677,126,45.8,0.229,"0-10",2
"1675",4,21,8,31,NA,"6/6/2018","-",42,3.27911,0.24024,NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",3.27911,0.24024,"White","NO_CODE",3.27911,0.24024,"White","NO_CODE",3.27911,0.24024,"White","NO_CODE",21,0.229,200,27.5109170305677,126,45.8,0.229,"0-10",2
"1676",4,21,9,31,NA,"6/6/2018","-",42,2.3728,0.39039,NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",2.350461,0.39039,"White","NO_CODE",2.350461,0.39039,"White","NO_CODE",2.350461,0.39039,"White","NO_CODE",21,0.229,200,27.5109170305677,126,45.8,0.229,"0-10",2
"1677",4,22,3,24,NA,"2/22/2018","-",132,6.743194,0.247634,NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",5.744175,0.247634,"White","NO_CODE",5.744175,0.247634,"White","NO_CODE",5.744175,0.247634,"White","NO_CODE",5.744175,0.247634,"White","NO_CODE",5.744175,0.247634,"White","NO_CODE",6.743194,0.247634,"White","NO_CODE",6.743194,0.247634,"White","NO_CODE",6.743194,0.247634,"White","NO_CODE",6.743194,0.247634,"White","NO_CODE",6.743194,0.247634,"White","NO_CODE",21,0.229,200,27.5109170305677,126,45.8,0.458,"0-10",2
"1678",4,22,4,28,NA,"4/25/2018","-",70,4.05562,0.268597,NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",3.829952,0.268597,"White","NO_CODE",3.829952,0.268597,"White","NO_CODE",3.829952,0.268597,"White","NO_CODE",4.05562,0.268597,"White","NO_CODE",4.05562,0.268597,"White","NO_CODE",4.05562,0.268597,"White","NO_CODE",21,0.229,200,27.5109170305677,126,45.8,0.458,"0-10",2
"1679",4,23,15,24,25,"2/22/2018","3/4/2018",10,2.23495,0.161717,NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",2.23495,0.161717,"White","NO_CODE",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",21,0.229,200,27.5109170305677,126,45.8,0.687,"0-10",2
"1680",4,23,16,26,29,"3/28/2018","5/9/2018",42,2.73397,0.153124,NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",2.73397,0.153124,"White","NO_CODE",2.73397,0.153124,"White","NO_CODE",2.73397,0.153124,"White","NO_CODE",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",21,0.229,200,27.5109170305677,126,45.8,0.687,"0-10",2
"1681",4,23,17,26,NA,"3/28/2018","-",98,4.158102,0.153124,NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",3.119223,0.153124,"White","NO_CODE",3.119223,0.153124,"White","NO_CODE",3.119223,0.153124,"White","NO_CODE",3.119223,0.153124,"White","NO_CODE",3.119223,0.153124,"White","NO_CODE",4.158102,0.153124,"White","NO_CODE",4.158102,0.153124,"White","NO_CODE",4.158102,0.153124,"White","NO_CODE",21,0.229,200,27.5109170305677,126,45.8,0.687,"0-10",2
"1682",4,23,18,26,NA,"3/28/2018","-",98,1.537409,0.182666,NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",1.537409,0.182666,"White","NO_CODE",1.537409,0.182666,"White","NO_CODE",1.537409,0.182666,"White","NO_CODE",1.537409,0.182666,"White","NO_CODE",1.537409,0.182666,"White","NO_CODE",1.537409,0.182666,"White","NO_CODE",1.537409,0.182666,"White","NO_CODE",1.537409,0.182666,"White","NO_CODE",21,0.229,200,27.5109170305677,126,45.8,0.687,"0-10",2
"1683",4,23,19,28,NA,"4/25/2018","-",70,3.591167,0.212344,NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",1.546619,0.212344,"White","NO_CODE",1.546619,0.212344,"White","NO_CODE",1.546619,0.212344,"White","NO_CODE",1.546619,0.212344,"White","NO_CODE",1.546619,0.212344,"White","NO_CODE",3.591167,0.212344,"White","NO_CODE",21,0.229,200,27.5109170305677,126,45.8,0.687,"0-10",2
"1684",4,23,20,29,NA,"5/9/2018","-",56,3.591884,0.21021,NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",3.591884,0.21021,"White","NO_CODE",3.591884,0.21021,"White","NO_CODE",3.591884,0.21021,"White","NO_CODE",3.591884,0.21021,"White","NO_CODE",3.591884,0.21021,"White","NO_CODE",21,0.229,200,27.5109170305677,126,45.8,0.687,"0-10",2
"1685",4,23,21,31,NA,"6/6/2018","-",28,1.063631,0.06006,NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",1.063631,0.06006,"White","NO_CODE",1.063631,0.06006,"White","NO_CODE",1.063631,0.06006,"White","NO_CODE",21,0.229,200,27.5109170305677,126,45.8,0.687,"0-10",2
"1686",4,23,22,32,NA,"6/21/2018","-",13,1.631739,0.153124,NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",1.631739,0.153124,"White","NO_CODE",1.631739,0.153124,"White","NO_CODE",21,0.229,200,27.5109170305677,126,45.8,0.687,"0-10",2
"1687",4,24,1,26,NA,"3/28/2018","-",98,4.093139,0.134298,NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",4.063464,0.134298,"White","NO_CODE",4.093139,0.134298,"White","NO_CODE",4.093139,0.134298,"White","NO_CODE",4.093139,0.134298,"White","NO_CODE",4.093139,0.134298,"White","NO_CODE",4.093139,0.134298,"White","NO_CODE",4.093139,0.134298,"White","NO_CODE",4.093139,0.134298,"White","NO_CODE",21,0.229,200,27.5109170305677,126,45.8,0.916,"0-10",2
"1688",4,24,2,26,NA,"3/28/2018","-",98,11.540753,0.169875,NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",4.552412,0.169875,"White","NO_CODE",11.540753,0.169875,"White","NO_CODE",11.540753,0.169875,"White","NO_CODE",11.540753,0.169875,"White","NO_CODE",11.540753,0.169875,"White","NO_CODE",11.540753,0.169875,"White","NO_CODE",11.540753,0.169875,"White","NO_CODE",11.540753,0.169875,"White","NO_CODE",21,0.229,200,27.5109170305677,126,45.8,0.916,"0-10",2
"1689",4,24,3,26,NA,"3/28/2018","-",98,2.052591,0.153124,NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",2.052591,0.153124,"White","NO_CODE",2.052591,0.153124,"White","NO_CODE",2.052591,0.153124,"White","NO_CODE",2.052591,0.153124,"White","NO_CODE",2.052591,0.153124,"White","NO_CODE",2.052591,0.153124,"White","NO_CODE",2.052591,0.153124,"White","NO_CODE",2.052591,0.153124,"White","NO_CODE",21,0.229,200,27.5109170305677,126,45.8,0.916,"0-10",2
"1690",4,24,4,31,NA,"6/6/2018","-",28,2.396435,0.134298,NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",2.396435,0.134298,"White","NO_CODE",2.396435,0.134298,"White","NO_CODE",2.396435,0.134298,"White","NO_CODE",21,0.229,200,27.5109170305677,126,45.8,0.916,"0-10",2
"1691",4,25,8,22,NA,"1/25/2018","-",160,4.3861,0.361609,NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",4.3861,0.361609,"White","NO_CODE",4.3861,0.361609,"White","NO_CODE",4.3861,0.361609,"White","NO_CODE",4.3861,0.361609,"White","NO_CODE",4.3861,0.361609,"White","NO_CODE",4.3861,0.361609,"White","NO_CODE",4.3861,0.361609,"White","NO_CODE",4.3861,0.361609,"White","NO_CODE",4.3861,0.361609,"White","NO_CODE",4.3861,0.361609,"White","NO_CODE",4.3861,0.361609,"White","NO_CODE",4.3861,0.361609,"White","NO_CODE",21,0.229,200,27.5109170305677,126,45.8,1.145,"0-10",2
"1692",4,26,4,23,32,"2/7/2018","6/21/2018",134,1.682553,0.169875,NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",1.138471,0.169875,"White","NO_CODE",1.138471,0.169875,"White","NO_CODE",1.682553,0.169875,"White","NO_CODE",1.682553,0.169875,"White","NO_CODE",1.682553,0.169875,"White","NO_CODE",1.682553,0.169875,"White","NO_CODE",1.682553,0.169875,"White","NO_CODE",1.682553,0.169875,"White","NO_CODE",1.682553,0.169875,"White","NO_CODE",NA,NA,"","",NA,NA,"","",21,0.229,200,27.5109170305677,126,45.8,1.374,"0-10",2
"1693",4,26,5,24,32,"2/22/2018","6/21/2018",119,6.681631,0.15015,NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",3.083157,0.15015,"White","NO_CODE",4.471722,0.15015,"White","NO_CODE",5.710306,0.15015,"White","NO_CODE",6.681631,0.15015,"White","NO_CODE",6.681631,0.15015,"White","NO_CODE",6.681631,0.15015,"White","NO_CODE",6.681631,0.15015,"White","NO_CODE",6.681631,0.15015,"White","NO_CODE",NA,NA,"","",NA,NA,"","",21,0.229,200,27.5109170305677,126,45.8,1.374,"0-10",2
"1694",4,26,6,25,NA,"3/4/2018","-",122,6.717472,0.24024,NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",4.158968,0.24024,"White","NO_CODE",6.105264,0.24024,"White","NO_CODE",6.105264,0.24024,"White","NO_CODE",6.105264,0.24024,"White","NO_CODE",6.105264,0.24024,"White","NO_CODE",6.105264,0.24024,"White","NO_CODE",6.105264,0.24024,"White","NO_CODE",6.105264,0.24024,"White","NO_CODE",6.717472,0.24024,"White","NO_CODE",21,0.229,200,27.5109170305677,126,45.8,1.374,"0-10",2
"1695",4,26,7,25,NA,"3/4/2018","-",122,3.34919,0.175104,NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",2.734588,0.175104,"White","NO_CODE",2.734588,0.175104,"White","NO_CODE",2.734588,0.175104,"White","NO_CODE",2.734588,0.175104,"White","NO_CODE",2.734588,0.175104,"White","NO_CODE",2.734588,0.175104,"White","NO_CODE",2.734588,0.175104,"White","NO_CODE",2.734588,0.175104,"White","NO_CODE",3.34919,0.175104,"White","NO_CODE",21,0.229,200,27.5109170305677,126,45.8,1.374,"0-10",2
"1696",4,26,8,25,32,"3/4/2018","6/21/2018",109,7.362702,0.161717,NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",7.362702,0.161717,"White","NO_CODE",7.362702,0.161717,"White","NO_CODE",7.362702,0.161717,"White","NO_CODE",7.362702,0.161717,"White","NO_CODE",7.362702,0.161717,"White","NO_CODE",7.362702,0.161717,"White","NO_CODE",7.362702,0.161717,"White","NO_CODE",NA,NA,"","",NA,NA,"","",21,0.229,200,27.5109170305677,126,45.8,1.374,"0-10",2
"1697",4,26,9,27,NA,"4/11/2018","-",84,4.658199,0.335746,NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",NA,NA," ","",4.459306,0.12012,"White","NO_CODE",4.459306,0.12012,"White","NO_CODE",4.459306,0.12012,"White","NO_CODE",4.459306,0.12012,"White","NO_CODE",4.459306,0.12012,"White","NO_CODE",4.571484,0.24211,"White","NO_CODE",4.658199,0.335746,"White","NO_CODE",21,0.229,200,27.5109170305677,126,45.8,1.374,"0-10",2
